AccusedMasterID,CaseMasterID,ResolvedIdentityID
5855,3471,R003973
5856,3472,R003974
5857,3472,R003975
5858,3473,R003976
5859,3474,R003976
5860,3474,R003977
5861,3474,R003978
5862,3474,R002962
5863,3475,R003976
5864,3476,R003979
5865,3476,R003980
5866,3477,R003981
5867,3478,R003981
5868,3478,R003982
5869,3478,R003983
5870,3478,R003984
5871,3479,R003981
5872,3480,R003985
5873,3481,R003986
5874,3482,R001089
5875,3483,R003987
5876,3483,R003988
5877,3484,R003989
5878,3485,R003990
5879,3486,R003433
5880,3487,R003991
5881,3487,R003992
5882,3488,R003993
5883,3489,R003994
5884,3490,R003993
5885,3491,R003995
5886,3492,R003995
5887,3492,R003996
5888,3493,R003997
5889,3493,R003998
5890,3494,R001543
5891,3494,R003999
5892,3495,R004002
5893,3495,R004000
5894,3495,R004001
5895,3496,R004002
5896,3497,R004002
5897,3498,R004002
5898,3499,R004002
5899,3499,R004003
5900,3499,R004000
5901,3500,R004004
5902,3501,R004004
5903,3501,R004005
5904,3502,R004004
5905,3503,R004006
5906,3503,R004007
5907,3504,R004008
5908,3505,R004009
5909,3506,R004010
5910,3507,R004011
5911,3507,R004012
5912,3507,R004013
5913,3508,R003420
5914,3508,R004014
5915,3508,R004015
5916,3509,R004016
5917,3509,R004015
5918,3510,R004017
5919,3510,R004018
5920,3511,R004020
5921,3511,R000204
5922,3511,R004019
5923,3512,R004020
5924,3513,R004010
5925,3514,R003851
5926,3515,R003851
5927,3516,R004017
5928,3516,R004018
5929,3516,R004021
5930,3517,R004022
5931,3518,R004023
5932,3519,R004017
5933,3519,R004018
5934,3520,R004024
5935,3521,R004027
5936,3521,R004025
5937,3522,R004027
5938,3522,R004026
5939,3523,R004027
5940,3524,R004027
5941,3525,R004028
5942,3526,R004029
5943,3526,R004030
5944,3527,R004031
5945,3528,R004032
5946,3528,R004185
5947,3529,R004033
5948,3530,R004033
5949,3531,R004033
5950,3532,R004033
5951,3533,R004034
5952,3534,R004035
5953,3535,R004036
5954,3536,R004037
5955,3536,R004038
5956,3536,R004039
5957,3537,R004040
5958,3537,R004041
5959,3537,R004042
5960,3538,R004043
5961,3539,R004041
5962,3540,R004044
5963,3541,R004045
5964,3542,R004046
5965,3543,R004047
5966,3543,R004048
5967,3544,R004051
5968,3544,R004049
5969,3544,R004050
5970,3545,R004051
5971,3546,R004051
5972,3547,R004052
5973,3547,R004053
5974,3548,R004055
5975,3549,R004054
5976,3550,R004055
5977,3551,R004055
5978,3552,R004055
5979,3553,R004056
5980,3553,R000241
5981,3553,R003178
5982,3554,R004057
5983,3555,R004058
5984,3556,R004059
5985,3557,R004060
5986,3557,R004061
5987,3558,R004062
5988,3558,R004063
5989,3559,R004064
5990,3559,R004065
5991,3560,R004067
5992,3561,R004066
5993,3562,R004067
5994,3563,R001547
5995,3563,R004068
5996,3564,R004067
5997,3564,R004069
5998,3565,R004066
5999,3565,R004070
6000,3565,R004071
6001,3566,R004072
6002,3567,R004073
6003,3567,R004074
6004,3567,R004075
6005,3567,R004076
6006,3568,R004072
6007,3569,R004077
6008,3570,R004078
6009,3570,R004079
6010,3571,R004080
6011,3571,R004081
6012,3571,R004082
6013,3571,R004083
6014,3572,R004080
6015,3573,R004084
6016,3573,R004085
6017,3574,R004080
6018,3575,R004086
6019,3575,R004087
6020,3576,R004088
6021,3576,R004085
6022,3577,R003596
6023,3578,R004089
6024,3579,R004089
6025,3580,R004090
6026,3580,R004091
6027,3581,R004089
6028,3582,R004089
6029,3582,R002950
6030,3583,R001662
6031,3583,R001138
6032,3583,R004092
6033,3583,R004280
6034,3583,R004093
6035,3584,R004089
6036,3584,R004094
6037,3585,R004095
6038,3585,R004096
6039,3585,R004097
6040,3586,R003596
6041,3586,R002694
6042,3587,R004089
6043,3587,R004098
6044,3588,R001304
6045,3589,R004089
6046,3590,R004089
6047,3591,R004099
6048,3591,R004100
6049,3592,R004101
6050,3593,R004102
6051,3594,R004103
6052,3594,R004104
6053,3595,R004102
6054,3596,R004105
6055,3597,R002595
6056,3598,R002595
6057,3598,R004106
6058,3599,R004107
6059,3599,R004108
6060,3600,R004107
6061,3601,R004107
6062,3601,R004109
6063,3602,R004110
6064,3603,R004110
6065,3603,R004111
6066,3604,R004112
6067,3605,R004113
6068,3606,R004114
6069,3607,R004115
6070,3607,R004116
6071,3608,R004117
6072,3608,R004118
6073,3608,R004119
6074,3608,R002804
6075,3609,R004117
6076,3609,R004120
6077,3610,R004121
6078,3611,R004122
6079,3612,R000017
6080,3613,R004123
6081,3614,R004124
6082,3615,R004125
6083,3616,R004125
6084,3617,R004126
6085,3618,R004127
6086,3619,R004128
6087,3620,R004128
6088,3620,R004129
6089,3620,R004130
6090,3620,R001857
6091,3621,R004131
6092,3622,R004131
6093,3623,R004131
6094,3623,R004132
6095,3624,R001627
6096,3624,R004133
6097,3624,R002995
6098,3624,R002000
6099,3625,R004134
6100,3626,R004136
6101,3626,R004135
6102,3627,R004136
6103,3628,R004136
6104,3629,R004136
6105,3630,R004136
6106,3631,R004137
6107,3632,R004138
6108,3632,R004139
6109,3633,R004140
6110,3633,R004141
6111,3634,R004142
6112,3635,R004142
6113,3636,R004143
6114,3636,R004144
6115,3637,R004145
6116,3638,R004103
6117,3638,R004146
6118,3639,R003635
6119,3639,R004147
6120,3640,R004148
6121,3641,R004149
6122,3642,R004150
6123,3642,R004151
6124,3642,R004152
6125,3643,R004153
6126,3644,R004103
6127,3644,R004154
6128,3644,R004155
6129,3644,R004156
6130,3645,R004157
6131,3645,R004158
6132,3645,R004107
6133,3646,R004161
6134,3647,R004161
6135,3647,R004159
6136,3647,R004160
6137,3648,R004161
6138,3648,R004162
6139,3648,R004163
6140,3648,R004164
6141,3649,R004161
6142,3649,R004165
6143,3650,R004166
6144,3650,R004167
6145,3651,R000322
6146,3652,R004168
6147,3653,R004169
6148,3653,R004170
6149,3654,R004171
6150,3655,R004172
6151,3655,R004173
6152,3656,R003302
6153,3656,R004174
6154,3656,R004175
6155,3657,R004176
6156,3657,R004177
6157,3658,R004178
6158,3659,R004179
6159,3659,R004180
6160,3660,R004179
6161,3661,R004181
6162,3661,R004182
6163,3662,R004183
6164,3662,R004184
6165,3663,R004185
6166,3663,R004186
6167,3664,R004185
6168,3665,R004185
6169,3666,R004187
6170,3666,R004188
6171,3666,R004189
6172,3666,R004190
6173,3667,R004191
6174,3668,R004192
6175,3669,R004192
6176,3669,R004193
6177,3669,R004194
6178,3670,R004195
6179,3670,R004196
6180,3670,R004197
6181,3671,R004198
6182,3671,R004199
6183,3671,R004200
6184,3672,R004195
6185,3672,R004201
6186,3672,R004202
6187,3673,R004203
6188,3674,R004204
6189,3675,R004205
6190,3676,R003646
6191,3677,R003646
6192,3677,R004206
6193,3677,R004207
6194,3677,R004208
6195,3678,R004209
6196,3679,R004209
6197,3679,R004210
6198,3679,R004211
6199,3680,R004209
6200,3681,R004212
6201,3682,R004213
6202,3683,R004214
6203,3684,R004214
6204,3685,R004215
6205,3686,R004216
6206,3687,R004217
6207,3688,R004219
6208,3688,R004218
6209,3689,R004219
6210,3689,R002672
6211,3690,R004219
6212,3690,R002912
6213,3691,R004220
6214,3692,R004221
6215,3693,R004221
6216,3693,R004222
6217,3694,R004221
6218,3694,R004223
6219,3694,R004224
6220,3695,R004225
6221,3695,R004226
6222,3696,R004227
6223,3696,R004228
6224,3696,R004229
6225,3696,R004230
6226,3697,R004231
6227,3697,R004232
6228,3698,R004233
6229,3698,R002151
6230,3698,R004234
6231,3699,R004235
6232,3699,R002121
6233,3699,R004236
6234,3700,R004237
6235,3701,R004237
6236,3702,R004237
6237,3702,R004238
6238,3703,R004239
6239,3704,R004239
6240,3705,R004240
6241,3706,R004241
6242,3706,R004242
6243,3707,R004243
6244,3708,R001224
6245,3708,R004244
6246,3709,R004245
6247,3710,R004246
6248,3711,R004247
6249,3711,R004248
6250,3712,R004249
6251,3712,R004250
6252,3713,R004251
6253,3714,R004252
6254,3714,R000475
6255,3714,R004253
6256,3715,R004252
6257,3716,R004254
6258,3717,R004255
6259,3717,R004256
6260,3717,R004257
6261,3717,R004258
6262,3717,R004259
6263,3718,R001660
6264,3719,R004260
6265,3720,R001213
6266,3720,R004261
6267,3720,R004262
6268,3720,R004263
6269,3721,R001213
6270,3722,R001213
6271,3722,R004264
6272,3722,R004265
6273,3723,R001213
6274,3723,R004266
6275,3724,R001213
6276,3724,R004267
6277,3724,R004268
6278,3725,R001213
6279,3726,R004269
6280,3727,R004269
6281,3727,R004270
6282,3728,R004269
6283,3728,R004271
6284,3728,R004272
6285,3729,R004273
6286,3729,R004274
6287,3730,R004275
6288,3730,R004276
6289,3730,R003614
6290,3731,R004275
6291,3732,R004277
6292,3733,R004278
6293,3733,R004279
6294,3734,R004280
6295,3735,R004280
6296,3735,R004281
6297,3735,R004282
6298,3736,R004280
6299,3737,R004280
6300,3737,R004283
6301,3738,R004284
6302,3739,R004285
6303,3740,R004286
6304,3741,R004287
6305,3742,R004288
6306,3743,R002065
6307,3744,R004289
6308,3744,R004290
6309,3744,R004291
6310,3745,R004289
6311,3746,R004292
6312,3746,R004293
6313,3747,R004294
6314,3747,R000564
6315,3748,R004295
6316,3749,R004296
6317,3750,R004297
6318,3750,R004298
6319,3751,R003380
6320,3752,R004299
6321,3752,R004300
6322,3752,R004301
6323,3753,R004302
6324,3754,R004303
6325,3755,R004304
6326,3756,R004303
6327,3757,R004305
6328,3757,R004306
6329,3757,R004307
6330,3758,R002764
6331,3759,R004308
6332,3759,R004309
6333,3760,R004308
6334,3761,R004308
6335,3762,R004310
6336,3763,R004311
6337,3764,R000950
6338,3765,R004312
6339,3766,R004313
6340,3767,R004314
6341,3768,R004315
6342,3769,R004316
6343,3770,R002072
6344,3771,R004316
6345,3772,R004317
6346,3773,R004318
6347,3773,R004319
6348,3773,R004320
6349,3773,R004321
6350,3774,R004322
6351,3775,R004323
6352,3775,R004324
6353,3776,R004325
6354,3777,R004325
6355,3778,R004325
6356,3779,R004326
6357,3780,R004327
6358,3781,R004327
6359,3781,R002404
6360,3781,R004328
6361,3781,R004329
6362,3782,R004330
6363,3782,R004331
6364,3783,R004332
6365,3783,R004333
6366,3784,R004334
6367,3785,R004335
6368,3786,R004335
6369,3787,R004335
6370,3788,R004336
6371,3789,R004337
6372,3789,R004338
6373,3790,R004339
6374,3791,R004340
6375,3791,R004341
6376,3792,R003684
6377,3793,R004342
6378,3794,R002747
6379,3795,R004343
6380,3795,R004344
6381,3795,R004345
6382,3795,R004346
6383,3796,R004347
6384,3796,R004338
6385,3797,R001917
6386,3798,R004348
6387,3798,R004349
6388,3799,R004350
6389,3800,R004351
6390,3801,R004352
6391,3802,R004353
6392,3803,R004353
6393,3803,R004354
6394,3803,R004355
6395,3803,R004356
6396,3803,R004357
6397,3804,R004358
6398,3805,R004359
6399,3805,R004360
6400,3806,R004361
6401,3806,R003003
6402,3807,R004362
6403,3807,R004363
6404,3808,R004364
6405,3809,R004364
6406,3810,R004365
6407,3810,R004366
6408,3811,R004367
6409,3811,R004368
6410,3812,R004369
6411,3813,R004370
6412,3813,R004371
6413,3813,R004372
6414,3814,R004373
6415,3815,R004374
6416,3815,R003694
6417,3816,R004375
6418,3817,R004376
6419,3817,R004377
6420,3817,R004378
6421,3818,R004379
6422,3819,R001354
6423,3819,R004380
6424,3819,R004381
6425,3820,R004382
6426,3821,R004383
6427,3821,R004384
6428,3821,R004385
6429,3822,R004386
6430,3823,R004387
6431,3824,R004388
6432,3824,R004389
6433,3825,R004387
6434,3826,R004390
6435,3827,R004391
6436,3828,R004392
6437,3828,R004393
6438,3828,R004394
6439,3829,R004395
6440,3830,R004396
6441,3831,R004397
6442,3832,R004398
6443,3832,R004399
6444,3833,R004400
6445,3834,R004400
6446,3834,R004401
6447,3835,R001081
6448,3836,R004402
6449,3837,R004403
6450,3838,R004404
6451,3838,R004405
6452,3839,R004406
6453,3840,R002347
6454,3840,R004407
6455,3840,R004408
6456,3841,R004409
6457,3841,R004410
6458,3841,R004411
6459,3841,R004412
6460,3842,R004413
6461,3843,R004413
6462,3843,R004414
6463,3844,R004413
6464,3845,R004413
6465,3846,R001837
6466,3846,R004415
6467,3847,R004416
6468,3847,R004417
6469,3848,R004416
6470,3848,R004418
6471,3849,R004419
6472,3849,R004420
6473,3850,R004421
6474,3851,R004422
6475,3852,R004423
6476,3853,R004424
6477,3854,R004423
6478,3854,R004425
6479,3855,R004426
6480,3855,R004427
6481,3856,R001249
6482,3857,R004428
6483,3858,R004428
6484,3859,R004428
6485,3859,R004429
6486,3859,R004430
6487,3860,R004431
6488,3861,R004432
6489,3862,R004433
6490,3862,R004434
6491,3862,R004435
6492,3862,R004436
6493,3863,R004437
6494,3863,R000906
6495,3863,R004438
6496,3863,R004439
6497,3863,R001960
6498,3864,R004437
6499,3865,R004440
6500,3865,R004441
6501,3866,R004440
6502,3866,R004442
6503,3867,R004443
6504,3868,R002072
6505,3868,R004444
6506,3868,R004445
6507,3869,R004446
6508,3869,R004447
6509,3870,R002072
6510,3871,R004448
6511,3871,R004449
6512,3872,R004450
6513,3873,R004451
6514,3873,R004452
6515,3873,R004453
6516,3873,R004454
6517,3874,R004455
6518,3874,R004456
6519,3875,R004457
6520,3876,R004458
6521,3877,R004457
6522,3877,R004459
6523,3878,R004460
6524,3879,R004460
6525,3880,R004460
6526,3880,R004461
6527,3880,R000616
6528,3881,R004462
6529,3882,R004463
6530,3882,R001307
6531,3883,R002167
6532,3884,R004464
6533,3884,R004465
6534,3885,R004466
6535,3886,R004467
6536,3886,R004468
6537,3886,R002040
6538,3886,R004469
6539,3886,R003711
6540,3887,R003690
6541,3888,R003823
6542,3889,R003823
6543,3890,R004470
6544,3890,R004471
6545,3890,R004472
6546,3891,R002054
6547,3892,R004473
6548,3893,R004474
6549,3893,R004475
6550,3894,R004476
6551,3895,R000616
6552,3896,R003433
6553,3896,R004477
6554,3896,R004478
6555,3897,R004479
6556,3898,R004480
6557,3899,R004480
6558,3900,R004481
6559,3901,R004482
6560,3901,R002114
6561,3902,R004483
6562,3903,R004484
6563,3904,R004484
6564,3905,R004485
6565,3905,R004486
6566,3905,R001810
6567,3906,R004487
6568,3907,R004488
6569,3908,R004489
6570,3909,R004489
6571,3910,R001534
6572,3911,R004490
6573,3912,R004491
6574,3913,R004492
6575,3914,R002651
6576,3915,R004493
6577,3916,R004494
6578,3916,R004495
6579,3917,R004494
6580,3918,R004496
6581,3918,R004497
6582,3919,R003529
6583,3919,R004498
6584,3919,R004499
6585,3920,R004500
6586,3921,R004501
6587,3922,R004502
6588,3923,R004503
6589,3924,R004504
6590,3925,R004504
6591,3925,R004505
6592,3925,R004506
6593,3925,R004507
6594,3926,R004504
6595,3926,R004508
6596,3927,R001477
6597,3928,R004509
6598,3928,R004510
6599,3928,R004511
6600,3929,R004512
6601,3930,R004513
6602,3931,R004514
6603,3932,R004515
6604,3933,R004516
6605,3933,R004517
6606,3934,R004518
6607,3935,R004518
6608,3936,R004519
6609,3937,R004520
6610,3938,R004520
6611,3939,R004521
6612,3940,R004520
6613,3940,R004522
6614,3940,R004523
6615,3940,R004524
6616,3941,R004525
6617,3941,R004526
6618,3941,R004527
6619,3942,R004528
6620,3942,R001505
6621,3942,R000413
6622,3942,R004529
6623,3943,R004528
6624,3944,R004528
6625,3945,R004530
6626,3946,R004530
6627,3946,R004531
6628,3946,R001326
6629,3946,R004532
6630,3947,R004533
6631,3947,R004534
6632,3948,R004535
6633,3949,R004536
6634,3949,R004537
6635,3950,R001329
6636,3951,R001611
6637,3952,R004538
6638,3953,R004539
6639,3953,R004540
6640,3954,R004541
6641,3954,R004542
6642,3955,R004541
6643,3956,R004543
6644,3956,R004476
6645,3957,R004541
6646,3958,R004538
6647,3958,R004216
6648,3959,R004544
6649,3960,R002881
6650,3961,R004545
6651,3962,R004546
6652,3962,R004547
6653,3963,R004548
6654,3963,R004549
6655,3963,R004550
6656,3964,R004551
6657,3964,R004552
6658,3965,R004553
6659,3966,R001000
6660,3967,R004554
6661,3968,R003910
6662,3968,R004555
6663,3968,R004556
6664,3969,R003909
6665,3970,R004557
6666,3970,R004558
6667,3971,R004559
6668,3971,R004560
6669,3972,R004561
6670,3973,R004562
6671,3974,R004563
6672,3974,R004564
6673,3975,R004565
6674,3976,R004565
6675,3976,R004566
6676,3976,R004567
6677,3976,R004568
6678,3976,R004569
6679,3977,R004570
6680,3977,R004571
6681,3978,R004572
6682,3979,R004573
6683,3980,R004574
6684,3981,R004575
6685,3982,R004576
6686,3982,R004577
6687,3982,R004578
6688,3983,R004576
6689,3983,R004579
6690,3984,R004580
6691,3984,R004581
6692,3985,R004582
6693,3986,R004583
6694,3986,R002141
6695,3987,R004584
6696,3988,R004585
6697,3989,R004585
6698,3989,R004586
6699,3989,R001080
6700,3990,R004583
6701,3991,R003263
6702,3992,R004587
6703,3992,R004588
6704,3993,R004589
6705,3994,R004589
6706,3995,R004590
6707,3995,R004591
6708,3995,R004592
6709,3996,R004593
6710,3996,R004594
6711,3996,R004595
6712,3996,R004596
6713,3997,R004597
6714,3998,R004598
6715,3999,R004598
6716,4000,R004599
6717,4001,R004600
6718,4001,R004601
6719,4002,R004600
6720,4002,R004602
6721,4002,R004603
6722,4003,R004600
6723,4004,R004604
6724,4004,R004605
6725,4004,R004606
6726,4004,R004607
6727,4005,R004608
6728,4005,R004609
6729,4005,R004610
6730,4005,R004611
6731,4006,R001300
6732,4007,R004615
6733,4007,R004612
6734,4007,R004613
6735,4007,R004614
6736,4008,R004615
6737,4009,R004615
6738,4010,R004616
6739,4011,R004616
6740,4011,R004617
6741,4012,R004618
6742,4013,R001088
6743,4014,R004619
6744,4015,R004620
6745,4016,R004621
6746,4017,R004621
6747,4017,R003489
6748,4018,R004622
6749,4018,R004623
6750,4019,R004622
6751,4019,R004623
6752,4019,R004624
6753,4020,R003957
6754,4021,R003957
6755,4022,R003957
6756,4023,R003957
6757,4023,R001751
6758,4023,R004625
6759,4023,R004626
6760,4024,R003957
6761,4025,R004627
6762,4025,R004628
6763,4026,R004629
6764,4027,R004630
6765,4028,R004631
6766,4029,R004632
6767,4030,R004632
6768,4030,R004633
6769,4030,R004634
6770,4031,R004635
6771,4031,R004636
6772,4031,R004637
6773,4032,R004638
6774,4032,R004639
6775,4032,R004640
6776,4033,R004641
6777,4034,R004642
6778,4035,R004643
6779,4035,R004644
6780,4035,R004645
6781,4036,R000286
6782,4037,R004646
6783,4038,R004646
6784,4039,R004646
6785,4039,R004647
6786,4040,R004648
6787,4040,R004649
6788,4040,R004650
6789,4041,R004651
6790,4041,R004652
6791,4042,R004651
6792,4043,R001520
6793,4044,R004653
6794,4045,R004654
6795,4045,R004655
6796,4045,R004656
6797,4045,R004657
6798,4046,R004658
6799,4046,R004659
6800,4046,R004660
6801,4046,R004661
6802,4046,R004662
6803,4047,R004663
6804,4048,R000496
6805,4049,R004664
6806,4050,R004665
6807,4050,R004666
6808,4051,R004667
6809,4051,R004668
6810,4052,R004669
6811,4053,R004670
6812,4054,R004671
6813,4055,R004672
6814,4056,R004673
6815,4056,R004674
6816,4056,R004675
6817,4057,R004676
6818,4058,R004677
6819,4058,R004678
6820,4059,R004679
6821,4059,R004680
6822,4059,R004681
6823,4060,R004682
6824,4060,R004683
6825,4060,R004684
6826,4060,R004685
6827,4061,R004686
6828,4061,R004687
6829,4061,R004688
6830,4061,R004689
6831,4061,R004690
6832,4062,R004691
6833,4062,R004692
6834,4063,R004693
6835,4064,R004693
6836,4065,R004694
6837,4065,R004236
6838,4066,R004695
6839,4066,R004696
6840,4066,R004697
6841,4066,R004698
6842,4066,R004699
6843,4067,R004700
6844,4067,R004701
6845,4067,R004870
6846,4068,R004702
6847,4069,R004703
6848,4070,R004703
6849,4070,R004704
6850,4071,R004705
6851,4072,R004706
6852,4072,R004707
6853,4073,R004708
6854,4074,R004709
6855,4074,R004710
6856,4075,R004711
6857,4075,R004712
6858,4076,R004711
6859,4077,R004711
6860,4078,R004713
6861,4079,R004714
6862,4080,R004715
6863,4080,R004716
6864,4080,R004717
6865,4080,R002753
6866,4080,R004718
6867,4081,R004719
6868,4082,R004723
6869,4082,R004720
6870,4082,R004721
6871,4082,R004722
6872,4083,R004723
6873,4084,R004723
6874,4085,R004724
6875,4086,R004723
6876,4086,R004725
6877,4087,R004726
6878,4087,R004727
6879,4087,R004728
6880,4088,R004729
6881,4089,R004729
6882,4090,R004729
6883,4091,R004730
6884,4092,R004731
6885,4092,R004732
6886,4093,R004731
6887,4094,R004733
6888,4095,R004734
6889,4095,R004735
6890,4096,R004736
6891,4097,R004737
6892,4097,R004738
6893,4098,R004739
6894,4099,R004740
6895,4100,R004741
6896,4101,R004742
6897,4101,R000352
6898,4101,R004743
6899,4102,R004744
6900,4103,R004745
6901,4103,R002541
6902,4103,R004746
6903,4104,R004747
6904,4105,R004747
6905,4105,R004748
6906,4106,R004747
6907,4106,R004749
6908,4107,R004750
6909,4107,R004751
6910,4107,R004752
6911,4108,R002332
6912,4109,R004753
6913,4109,R004754
6914,4110,R004755
6915,4110,R004756
6916,4110,R004757
6917,4110,R004758
6918,4110,R004759
6919,4111,R004760
6920,4111,R004761
6921,4112,R004762
6922,4113,R004762
6923,4114,R004763
6924,4115,R004764
6925,4115,R004765
6926,4116,R004766
6927,4116,R002964
6928,4116,R004767
6929,4117,R004768
6930,4118,R004769
6931,4119,R004769
6932,4120,R003586
6933,4120,R004770
6934,4121,R004768
6935,4122,R004768
6936,4123,R004771
6937,4124,R004771
6938,4125,R004772
6939,4125,R004773
6940,4125,R004774
6941,4126,R004775
6942,4127,R004776
6943,4128,R004776
6944,4129,R004777
6945,4130,R004778
6946,4130,R004779
6947,4131,R004780
6948,4132,R004781
6949,4132,R004782
6950,4133,R004783
6951,4134,R004784
6952,4135,R004785
6953,4136,R004786
6954,4137,R003387
6955,4138,R002391
6956,4139,R004725
6957,4140,R003282
6958,4141,R004787
6959,4141,R004788
6960,4142,R002545
6961,4143,R002545
6962,4143,R004789
6963,4144,R002545
6964,4145,R004790
6965,4146,R004790
6966,4146,R004791
6967,4146,R004792
6968,4147,R004780
6969,4147,R004793
6970,4148,R004794
6971,4148,R004795
6972,4148,R004796
6973,4149,R003477
6974,4150,R004797
6975,4151,R004798
6976,4151,R004799
6977,4152,R004800
6978,4153,R004801
6979,4153,R004802
6980,4153,R004803
6981,4153,R004804
6982,4154,R004805
6983,4155,R004806
6984,4156,R004807
6985,4157,R004808
6986,4158,R003781
6987,4158,R004809
6988,4158,R004810
6989,4158,R004811
6990,4158,R004812
6991,4159,R003781
6992,4160,R002189
6993,4161,R002189
6994,4162,R004813
6995,4163,R004813
6996,4164,R004814
6997,4164,R004815
6998,4164,R004816
6999,4165,R004817
7000,4166,R004818
7001,4167,R004819
7002,4167,R004820
7003,4167,R004821
7004,4168,R004822
7005,4169,R004823
7006,4170,R004823
7007,4170,R004824
7008,4171,R004825
7009,4171,R004826
7010,4172,R002972
7011,4172,R002859
7012,4173,R004827
7013,4174,R004828
7014,4175,R004829
7015,4175,R004830
7016,4175,R004831
7017,4175,R004832
7018,4176,R004833
7019,4177,R004834
7020,4178,R004835
7021,4178,R004836
7022,4178,R004837
7023,4179,R004841
7024,4179,R004838
7025,4179,R004839
7026,4179,R004840
7027,4180,R004841
7028,4181,R004841
7029,4181,R004842
7030,4181,R004843
7031,4182,R004844
7032,4183,R004845
7033,4184,R004846
7034,4185,R004847
7035,4185,R004848
7036,4185,R004849
7037,4186,R004850
7038,4187,R004851
7039,4187,R004852
7040,4188,R004853
7041,4189,R004853
7042,4189,R004854
7043,4190,R004855
7044,4191,R004853
7045,4191,R004856
7046,4192,R004853
7047,4193,R004857
7048,4193,R002694
7049,4193,R004858
7050,4193,R004859
7051,4194,R004860
7052,4195,R003584
7053,4196,R004861
7054,4197,R004862
7055,4198,R004863
7056,4199,R004863
7057,4200,R004863
7058,4201,R004864
7059,4202,R004865
7060,4203,R004866
7061,4204,R004865
7062,4205,R004865
7063,4206,R004867
7064,4206,R004868
7065,4206,R004869
7066,4207,R004870
7067,4208,R004870
7068,4209,R004870
7069,4210,R004870
7070,4211,R004870
7071,4211,R004871
7072,4211,R004872
7073,4212,R000400
7074,4212,R004873
7075,4212,R002391
7076,4213,R004874
7077,4214,R004875
7078,4214,R004876
7079,4215,R004877
7080,4216,R004878
7081,4216,R004879
7082,4217,R004880
7083,4218,R004881
7084,4219,R004882
7085,4219,R004883
7086,4220,R004884
7087,4221,R004884
7088,4222,R004885
7089,4223,R004886
7090,4224,R004887
7091,4225,R004450
7092,4226,R002614
7093,4226,R004888
7094,4227,R003723
7095,4228,R000443
7096,4229,R004889
7097,4229,R004890
7098,4230,R004891
7099,4230,R004892
7100,4230,R004893
7101,4230,R004894
7102,4231,R004431
7103,4232,R004895
7104,4232,R004896
7105,4232,R002276
7106,4232,R004897
7107,4232,R004898
7108,4233,R004899
7109,4234,R004899
7110,4234,R004900
7111,4235,R004901
7112,4236,R004899
7113,4236,R004902
7114,4236,R004903
7115,4236,R004904
7116,4237,R004905
7117,4237,R004906
7118,4238,R004901
7119,4239,R004907
7120,4239,R004908
7121,4240,R004907
7122,4241,R004909
7123,4242,R004910
7124,4243,R004910
7125,4243,R003281
7126,4244,R004195
7127,4245,R004216
7128,4245,R004911
7129,4246,R004912
7130,4247,R004913
7131,4248,R004914
7132,4249,R004915
7133,4250,R004916
7134,4250,R004116
7135,4251,R004916
7136,4251,R004917
7137,4252,R004918
7138,4253,R004919
7139,4253,R004920
7140,4253,R004921
7141,4254,R004704
7142,4255,R004922
7143,4255,R004923
7144,4256,R004922
7145,4256,R004924
7146,4256,R001992
7147,4256,R004925
7148,4256,R004926
7149,4257,R000707
7150,4258,R004927
7151,4259,R004928
7152,4259,R004929
7153,4260,R004930
7154,4260,R004931
7155,4261,R004930
7156,4262,R004930
7157,4263,R004932
7158,4264,R004933
7159,4264,R004934
7160,4264,R004935
7161,4265,R004933
7162,4266,R002103
7163,4267,R004936
7164,4268,R004937
7165,4268,R004938
7166,4269,R004939
7167,4269,R004940
7168,4270,R004941
7169,4270,R004942
7170,4271,R003845
7171,4271,R004943
7172,4271,R000763
7173,4272,R004944
7174,4272,R004945
7175,4272,R004946
7176,4273,R004947
7177,4273,R004948
7178,4273,R004949
7179,4274,R004950
7180,4275,R003558
7181,4275,R004951
7182,4276,R004952
7183,4276,R004953
7184,4276,R004954
7185,4277,R004955
7186,4278,R004956
7187,4278,R004957
7188,4279,R004958
7189,4279,R004959
7190,4279,R004960
7191,4280,R004961
7192,4281,R004961
7193,4282,R004961
7194,4283,R004961
7195,4283,R004962
7196,4284,R004963
7197,4285,R004964
7198,4285,R004965
7199,4286,R004966
7200,4287,R004967
7201,4288,R004968
7202,4288,R004969
7203,4288,R004970
7204,4288,R004971
7205,4289,R004972
7206,4290,R004973
7207,4291,R001493
7208,4292,R004974
7209,4292,R004975
7210,4292,R004976
7211,4293,R004977
7212,4294,R004978
7213,4295,R000209
7214,4295,R004979
7215,4296,R000209
7216,4296,R004980
7217,4297,R001459
7218,4298,R004981
7219,4299,R004982
7220,4300,R004982
7221,4300,R004983
7222,4301,R004982
7223,4302,R004984
7224,4303,R004985
7225,4303,R004986
7226,4304,R004987
7227,4305,R000232
7228,4306,R004988
7229,4307,R004989
7230,4307,R004990
7231,4308,R004991
7232,4308,R004992
7233,4308,R004993
7234,4309,R004994
7235,4309,R004995
7236,4310,R004996
7237,4311,R004997
7238,4311,R004998
7239,4312,R004999
7240,4312,R005000
7241,4312,R005001
7242,4313,R005002
7243,4313,R005003
7244,4314,R005004
7245,4314,R005005
7246,4315,R005006
7247,4316,R005006
7248,4316,R005007
7249,4317,R005008
7250,4317,R005009
7251,4318,R005010
